CodigoEstacion,NombreEstacion,Latitud,Longitud,Altitud,Categoria,Entidad,AreaOperativa,Departamento,Municipio,FechaInstalacion,FechaSuspension,IdParametro,Etiqueta,DescripcionSerie,Frecuencia,Fecha,Valor,Grado,Calificador,NivelAprobacion
11117010,ANIL EL [11117010],6.8738888890,-76.14958333,650,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Uramita,15/03/1972 00:00,,CAUDAL,Q_MEDIA_M,Caudal medio mensual,Mensual,2013-10-01 00:00,36.26,4,EST. OTROS METODOS,900
11117010,ANIL EL [11117010],6.8738888890,-76.14958333,650,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Uramita,15/03/1972 00:00,,CAUDAL,Q_MEDIA_M,Caudal medio mensual,Mensual,2013-11-01 00:00,61,4,EST. OTROS METODOS,900
11117010,ANIL EL [11117010],6.8738888890,-76.14958333,650,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Uramita,15/03/1972 00:00,,CAUDAL,Q_MEDIA_M,Caudal medio mensual,Mensual,2013-12-01 00:00,59.81,4,EST. OTROS METODOS,900
11117010,ANIL EL [11117010],6.8738888890,-76.14958333,650,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Uramita,15/03/1972 00:00,,CAUDAL,Q_MEDIA_M,Caudal medio mensual,Mensual,2014-01-01 00:00,27.35,4,EST. OTROS METODOS,900
11117010,ANIL EL [11117010],6.8738888890,-76.14958333,650,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Uramita,15/03/1972 00:00,,CAUDAL,Q_MEDIA_M,Caudal medio mensual,Mensual,2014-02-01 00:00,21.43,50,,900
11117010,ANIL EL [11117010],6.8738888890,-76.14958333,650,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Uramita,15/03/1972 00:00,,CAUDAL,Q_MEDIA_M,Caudal medio mensual,Mensual,2014-03-01 00:00,24.82,50,,900
11117010,ANIL EL [11117010],6.8738888890,-76.14958333,650,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Uramita,15/03/1972 00:00,,CAUDAL,Q_MEDIA_M,Caudal medio mensual,Mensual,2014-04-01 00:00,23.6,4,EST. OTROS METODOS,900
11117010,ANIL EL [11117010],6.8738888890,-76.14958333,650,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Uramita,15/03/1972 00:00,,CAUDAL,Q_MEDIA_M,Caudal medio mensual,Mensual,2014-05-01 00:00,52.69,4,EST. OTROS METODOS,900
11117010,ANIL EL [11117010],6.8738888890,-76.14958333,650,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Uramita,15/03/1972 00:00,,CAUDAL,Q_MEDIA_M,Caudal medio mensual,Mensual,2014-06-01 00:00,38.81,50,,900
11117010,ANIL EL [11117010],6.8738888890,-76.14958333,650,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Uramita,15/03/1972 00:00,,CAUDAL,Q_MEDIA_M,Caudal medio mensual,Mensual,2014-07-01 00:00,21.08,4,EST. OTROS METODOS,900
